,Date,Tweet_id,Verified,Tweet,User,Location,Source,Likes,Followers,Following,Retweets
6514,2020-07-21 01:06:40,1285380639693340674,False,"RT @AttorneyCrump: Dear Kanye, a Black history textbook is in the mail. Read it, then learn to respect Harriet Tubman’s legacy. #kanyewest…",18thofnovember,United States,Twitter Web App,0,69,638,3778
6515,2020-07-21 01:06:15,1285380537331388418,False,Do you get goosebumps causing your arm hairs to stand while singing/rapping along with Kanye #KanyeWest #GoodMuisc #rap #hiphop,theradicalB,"fayetteville, ar",Twitter for iPhone,0,159,274,0
6516,2020-07-21 01:06:07,1285380503340756993,False,PRAYING FOR KANYE #KanyeWest,bumbixx,astroworld,Twitter for iPhone,0,93,61,0
6517,2020-07-21 01:05:55,1285380451985690624,False,RT @i206_Beauty: Let’s not take the gems out of this speech. Those who really listened heard truth but you gotta take the hatred out of you…,showmel,Raleigh NC,Twitter for iPhone,0,188,239,6
6518,2020-07-21 01:05:43,1285380400638865413,False,"RT @EpochTimes: “Kanye West did not submit a petition” before the 12 p.m. deadline.

Rapper #KanyeWest missed the deadline to get onto #Sou…",TracieJames777,Somewhere in America,Twitter for Android,0,668,813,57
6519,2020-07-21 01:05:37,1285380376370778112,False,"RT @EpochTimes: “Kanye West did not submit a petition” before the 12 p.m. deadline.

Rapper #KanyeWest missed the deadline to get onto #Sou…",jolady42,"Missouri, USA",Twitter for Android,0,1018,650,57
6520,2020-07-21 01:05:20,1285380304979419136,False,"RT @QueerlyDerrick: #KanyeWest is not okay.

And I wish people would stop treating this like a spectacle.",MarkTravRivera,"Oakland, CA",Twitter for Android,0,2071,2000,1
6521,2020-07-21 01:05:17,1285380293948518400,False,"RT @EpochTimes: “Kanye West did not submit a petition” before the 12 p.m. deadline.

Rapper #KanyeWest missed the deadline to get onto #Sou…",KallieTinSC,"South Carolina, USA",Twitter for Android,0,6059,6460,57
6522,2020-07-21 01:04:51,1285380183789314052,False,"RT @RutherfordRocks: While the outcry over #KanyeWest's mental health is loud and clear, the point must be made that there are over 1 milli…",PriceJanel2470,"Marion, IA",Twitter for iPhone,0,6307,6556,16
6523,2020-07-21 01:04:49,1285380175568478209,False,"RT @RutherfordRocks: While the outcry over #KanyeWest's mental health is loud and clear, the point must be made that there are over 1 milli…",jessiejaws,"Streamwood, IL",Twitter Web App,0,74,163,16
6524,2020-07-21 01:04:34,1285380109852200961,False,"RT @EpochTimes: “Kanye West did not submit a petition” before the 12 p.m. deadline.

Rapper #KanyeWest missed the deadline to get onto #Sou…",truax_joy,,Twitter for Android,0,105,213,57
6525,2020-07-21 01:04:25,1285380072963297280,False,"RT @AttorneyCrump: Dear Kanye, a Black history textbook is in the mail. Read it, then learn to respect Harriet Tubman’s legacy. #kanyewest…",Tarararaboomde1,,Twitter for iPhone,0,1,22,3778
6526,2020-07-21 01:04:23,1285380066487271424,False,"RT @RutherfordRocks: While the outcry over #KanyeWest's mental health is loud and clear, the point must be made that there are over 1 milli…",deadacated1,I'm a patriot who is riding the #BlueWave in Red Texas.,Twitter Web App,0,4306,4593,16
6527,2020-07-21 01:04:15,1285380033415020545,False,"RT @WPalaver: Kanye West For President
#kanye #kanyewest #kanyeforpresident #Kanye2020 #trending #trendingnow #TrendingNews #kimkardashian…",EITO12539303,,Twitter for iPhone,0,3339,4554,13
6528,2020-07-21 01:03:55,1285379946806775808,False,"RT @TalbertSwan: Kanye West doesn’t care about Black people.

#KanyeWest",Irishangel_1,"Everett, WA",Twitter for Android,0,50,36,652
6529,2020-07-21 01:03:49,1285379921968345089,False,"RT @RutherfordRocks: While the outcry over #KanyeWest's mental health is loud and clear, the point must be made that there are over 1 milli…",FlipSCBlue,United States,Twitter for iPad,0,4024,5001,16
6530,2020-07-21 01:03:35,1285379862903963650,False,THANK GOD! wtf is this genius doin to himself!? He's ALREADY nutter than #trump WE don't need another egomaniac tha… https://t.co/eYzTYxmUb0,novacanemag,,Twitter Web App,0,14,62,0
6531,2020-07-21 01:03:34,1285379861293355009,False,"RT @EpochTimes: “Kanye West did not submit a petition” before the 12 p.m. deadline.

Rapper #KanyeWest missed the deadline to get onto #Sou…",Flora_M_Dora,,Twitter Web App,0,154,647,57
6532,2020-07-21 01:03:17,1285379787427643392,False,"Saving Old Kanye From New Kanye .
Read Below!

Lets save Kanye Ya'll. Lets not get him into politics. Let us not ex… https://t.co/f9WBvFM0ux",platinumpapi,Wherever my gifts take me,Twitter Web App,0,472,1529,0
6533,2020-07-21 01:03:14,1285379777352826881,False,"While the outcry over #KanyeWest's mental health is loud and clear, the point must be made that there are over 1 mi… https://t.co/Zr7C1Vob9A",RutherfordRocks,,Twitter Web App,20,37412,36794,16
6534,2020-07-21 01:02:34,1285379607336751105,False,"Anyone else really worried by the parallels between Ian's ""gay Jesus"" story arc in #Shameless and whats going on with #KanyeWest  now?",aFAYamongUs,,Twitter for Android,1,291,488,0
6535,2020-07-21 01:02:17,1285379537984000001,False,"🔥🔥🔥 TRENDING NOW 🔥🔥🔥
.⁣
🎙️ - ASHLEY BA ashleyba_music 

🎵- NO GREATER LOVE
.⁣
.⁣
.
.
.
.
.
.
.
.
.

.⁣⁣
.⁣⁣
.⁣⁣
.⁣⁣… https://t.co/TvXw9Rl7fx",gospelcanadian,Canada,Instagram,0,1043,131,0
6536,2020-07-21 01:01:56,1285379450658533377,False,RT @immafloof: #KanyeWest #2020VISION KANYE 2020 I HOPE TO GOD HE BECOMES PRESIDENT https://t.co/AoTJn3aZad,nickschaef,"ÜT: 41.171287,-81.47914",Twitter for iPhone,0,180,981,12
6537,2020-07-21 01:01:47,1285379411525505025,False,I just now had a chance to watch this &amp; this was sincere ... I dont know why he decided to do this but that was hea… https://t.co/V9ke5iFLJ6,SunnyPerry,"Carlsbad, CA",Twitter for Android,7,3873,3067,5
6538,2020-07-21 01:01:21,1285379303585316865,False,"RT @EpochTimes: “Kanye West did not submit a petition” before the 12 p.m. deadline.

Rapper #KanyeWest missed the deadline to get onto #Sou…",CHINAEXPAT10,,Twitter Web App,0,209,661,57
6539,2020-07-21 01:00:51,1285379176254574600,False,"RT @EpochTimes: “Kanye West did not submit a petition” before the 12 p.m. deadline.

Rapper #KanyeWest missed the deadline to get onto #Sou…",Alberta31628479,,Twitter Web App,0,214,90,57
6540,2020-07-21 01:00:39,1285379125646176258,False,"Eminem Merch in Stock with FREE Worldwide Shipping. https://t.co/xnCg47fLdb
.
#slimshady #eminem #m2bmb… https://t.co/fIB2z5EMGT",StansMerch,,OneUp App,0,17,34,0
6541,2020-07-21 01:00:28,1285379080284770307,False,"Kanye West Reportedly ‘Extremely Serious’ About His Presidential Run - Details! https://t.co/ueDjo1TUGO 
Celebrity… https://t.co/ybIVnTl43x",CelebInsiderorg,"Los Angeles, CA",CelebrityInsider,0,1103,69,0
6542,2020-07-21 01:00:26,1285379071120076800,False,"RT @EpochTimes: “Kanye West did not submit a petition” before the 12 p.m. deadline.

Rapper #KanyeWest missed the deadline to get onto #Sou…",nonamehombre,,Twitter for iPad,0,287,101,57
6543,2020-07-21 00:59:49,1285378915599634433,False,"🔥🔥🔥 TRENDING NOW 🔥🔥🔥
.⁣
🎙️ - ASHLEY BA ashleyba_music 

🎵- CHILD LIKE FAITH
.⁣
.⁣
.
.
.
.
.
.
.
.
.

.⁣⁣
.⁣⁣
.⁣⁣
.⁣… https://t.co/uIT48XtJRh",gospelcanadian,Canada,Instagram,0,1043,131,0
6544,2020-07-21 00:59:24,1285378809819287552,False,"RT @EpochTimes: “Kanye West did not submit a petition” before the 12 p.m. deadline.

Rapper #KanyeWest missed the deadline to get onto #Sou…",Mal_McKie,Toronto-Danforth,Twitter Web App,0,437,712,57
6545,2020-07-21 00:59:22,1285378801455767552,False,"RT @HOT97: 9 years ago today, #JayZ &amp; #KanyeWest dropped “Otis.” 

Was this one of their BEST collabs? 🤔

 https://t.co/3cjxCgP42d",Faafdrew,"Maryland, USA",Twitter for iPhone,0,125,1135,98
6546,2020-07-21 00:59:06,1285378734199980032,True,"#NSTworld With ""2020"" shaved onto his head, #KanyeWest veered between several subjects during the hour-long rant, i… https://t.co/KclDW7d0eP",NST_Online,Malaysia,TweetDeck,2,716125,411,1
6547,2020-07-21 00:58:39,1285378621209817088,False,"RT @EpochTimes: “Kanye West did not submit a petition” before the 12 p.m. deadline.

Rapper #KanyeWest missed the deadline to get onto #Sou…",RamonaQuimby45,,Twitter for iPhone,0,2471,2471,57
6548,2020-07-21 00:58:26,1285378566864027653,False,"RT @BlackLeBatard: Man, I can’t stop laughing at #KanyeWest having this Bootleg ass Rally! Somebody get Eddie Kane Jr!!! #Kanye2020 https:/…",BlizzfulBeauty,SF Bay Area ,Twitter Web App,0,1141,1765,16
6549,2020-07-21 00:58:26,1285378566503272448,False,"RT @EpochTimes: “Kanye West did not submit a petition” before the 12 p.m. deadline.

Rapper #KanyeWest missed the deadline to get onto #Sou…",nickwaye,"Los Lunas, New Mexico",Twitter for Android,0,1078,1697,57
6550,2020-07-21 00:58:00,1285378460530114564,True,"“Kanye West did not submit a petition” before the 12 p.m. deadline.

Rapper #KanyeWest missed the deadline to get o… https://t.co/Je3ztNARtT",EpochTimes,"New York, USA",Buffer,82,285305,92,57
6551,2020-07-21 00:57:35,1285378353613045760,False,RT @EdtheSock: #KanyeWest has mental illness and everyone supporting his delusional run for President and those media covering it for amuse…,D0YL3_RUL3S,,Twitter for iPhone,0,27,108,178
6552,2020-07-21 00:56:32,1285378090265452545,False,"RT @yamaneika: #KanyeWest crying doesn't disturb me, crying can be healing. Kanye West disrespecting a young black woman and attacking #Har…",I_am_Kcarter,,Twitter for Android,0,159,56,24
6553,2020-07-21 00:55:24,1285377803475546112,False,RT @septinusv: kanye west crying during his rally because his father wanted to abort him before he was born and also because he almost abor…,We_Love_Trading,"Chicago, IL",Twitter for iPhone,0,411,2060,18
6554,2020-07-21 00:55:10,1285377746374361088,False,#KanyeWest got issues,gpakas01,"San Miguel, El Salvador.",Twitter for iPhone,0,878,627,0
6555,2020-07-21 00:55:09,1285377743962755072,False,"RT @AttorneyCrump: Dear Kanye, a Black history textbook is in the mail. Read it, then learn to respect Harriet Tubman’s legacy. #kanyewest…",lesleyvanessa_,,Twitter for iPhone,0,75,48,3778
6556,2020-07-21 00:54:56,1285377686941036545,False,"🔥🔥🔥 TRENDING NOW 🔥🔥🔥
.⁣
🎙️ - ASHLEY BA ashleyba_music 

🎵- JUST ANOTHER DAY
.⁣
.⁣
.
.
.
.
.
.
.
.
.

.⁣⁣
.⁣⁣
.⁣⁣
.⁣… https://t.co/7UIPdUfdGk",gospelcanadian,Canada,Instagram,0,1043,131,0
6557,2020-07-21 00:54:48,1285377653483073537,False,RT @treymarley22: The Kardashian’s avoiding the press when they mention #KanyeWest 💀 https://t.co/4Ip3njxRtc,Nate_Deguzman,,Twitter for iPhone,0,103,232,250
6558,2020-07-21 00:54:31,1285377581764599809,True,"His presidential rally ruffled feathers.
#KanyeWest 
#Kanye2020 
#KimKardashian 
https://t.co/u6LCdzvvHc",GOAT_aus,Australia,Twitter Web App,0,2041,177,0
6559,2020-07-21 00:54:30,1285377579155894279,False,#MeccahnismMonday - #KanyeWest https://t.co/WQczqtx63t via @YouTube It ain't all good...,MrMecc,Closer Than Yesterday. ,Twitter Web App,0,4393,714,0
6560,2020-07-21 00:54:06,1285377478266167297,False,Can Kanye take enough votes from biden to put Illinois in play for Trump?  Can my vote make a difference in the pre… https://t.co/EEE38XrY2q,petstain54,,Twitter for iPhone,0,5048,5202,0
6561,2020-07-21 00:53:40,1285377367993720833,False,RT @telesurenglish: #UnitedStates | The new presidential candidate #KanyeWest offered his first rally amid astonishment from the audience f…,Mike38959003,,Twitter Web App,0,563,2028,3
6562,2020-07-21 00:53:18,1285377275337179139,False,#KanyeWest speaking Truth. 🙏 @kanyewest https://t.co/xqTWyHYgX8,rigommjr,"San Francisco, CA",Twitter for iPhone,0,32,60,0
6563,2020-07-21 00:53:09,1285377237710188546,False,RT @AsiaTay: He said what he said!!! #WAYFAIRGATE #coronavirus #NoMasks #NoVaccine #COVID19 #Epstein #adrenochome #KanyeWest https://t.co/6…,LoveUSADawn,"Texas, USA",Twitter for iPhone,0,6099,6320,257
6564,2020-07-21 00:53:03,1285377214142451715,False,"This is what everyone should have said after 45’s first rally . #KanyeWest #45 #Same
Everyone:  “Y’all we leavin’ r… https://t.co/0OsPgBnPOe",skyepeg,,Twitter for iPhone,0,164,1096,0
6565,2020-07-21 00:53:02,1285377210954788865,False,"Bloody hell! #KanyeWest doing his best to at least get the positive message out. Thats probably his play here. 
Wake up! 

#Tucker",pewpewonepew,La La Land,Twitter for Android,1,1823,2515,0
6566,2020-07-21 00:52:42,1285377124434681856,False,"RT @deniserenee24: @DEVandtheCITY He is so sad and pitiful...look how he walked away, I have no respect for him anymore and that’s a shame.…",blackgirlfavor,"Maryland, USA",Twitter for iPhone,0,10,665,1
6567,2020-07-21 00:52:30,1285377076594454528,False,RT @treymarley22: BREAKING NEWS!!!!!  Kim Kardashian turned into Spider-Man. After being asked about  #KanyeWest 💀 https://t.co/g5Snq7xIbq,vivian_alonso2,道,Twitter for iPad,0,68,126,88
6568,2020-07-21 00:52:19,1285377028582252544,False,RT @Nicciluvs_u_BLM: @KimKardashian this is what you’re allowing your husband #KanyeWest to teach y’all children???? Not cool! #cancelkanye…,ksuffjk,,Twitter for iPhone,0,21,76,1
6569,2020-07-21 00:52:15,1285377010370371584,False,#KimKardashian doesn't love #KanyeWest https://t.co/jbw1cbA9e6,ToesyR,,Twitter for Android,0,2,24,0
6570,2020-07-21 00:51:46,1285376889645924352,False,"This dude is a mess.... ""AnD gOd sAiD, iF yOu FuCk WiTh mY ViSiOn I'm gOnNa fUcK WiTh yOuRs""🥴 Kanye go home🤭🤦🏿‍♂️… https://t.co/4LmUSZZlkH",LBlah69,,Twitter for Android,0,2,8,0
6571,2020-07-21 00:51:30,1285376825309503490,False,"She finally speaks 
#KimKardashian #KanyeWest
#kanyeneedshelp
https://t.co/j3QtnEwPRB",KNutcrusher2,,Twitter for Android,0,161,167,0
6572,2020-07-21 00:51:27,1285376811023638531,False,"If the US media and idiots on Twitter think Kanye West is in dire need of mental health help, I think you need to l… https://t.co/xtLkWZ1cCV",real_mary_anne,,Twitter for iPhone,1,10,47,0
6573,2020-07-21 00:50:57,1285376683109953536,False,"RT @ashjah13: Say what you will, but #KanyeWest really is one of the greatest of all time. He's the rare celebrity where LONG after him and…",Inkayishane,South Africa,Twitter for Android,0,95,269,1
6574,2020-07-21 00:50:50,1285376657226895368,False,RT @i206_Beauty: Let’s not take the gems out of this speech. Those who really listened heard truth but you gotta take the hatred out of you…,KallieTinSC,"South Carolina, USA",Twitter for Android,0,6059,6460,6
6575,2020-07-21 00:50:39,1285376610577739776,False,@adamcorolla I used to really like you!  Now you’re a huge disappointment #KanyeWest,sandraspringer,"Tigard, OR",Twitter for iPhone,1,7159,6375,0
6576,2020-07-21 00:50:29,1285376566470549505,False,RT @MeghanWMcCarthy: I’ve been worried about Kanye for a while #KanyeWest #voiceover https://t.co/CO2BN2KTo3,BekkaM10,"Ashville,PA",Twitter for iPhone,0,1706,2842,12
6577,2020-07-21 00:50:28,1285376562444013570,False,RT @treymarley22: The Kardashian’s avoiding the press when they mention #KanyeWest 💀 https://t.co/4Ip3njxRtc,ayeitssray,"Los Angeles, CA",Twitter for iPhone,0,8736,940,250
6578,2020-07-21 00:50:28,1285376562427133952,False,@kanyewest  is a genius!!!  He's brilliant! Believe what you will but what he's doing is brilliant strategy &amp; he's… https://t.co/H2O6rAo4nq,reginamrie,United States,Twitter for Android,0,1233,882,0
6579,2020-07-21 00:50:06,1285376473105403905,False,Please do not vote for a man that has 2020 shaved in the back of his head 🤦🏾‍♀️#kanyewest,SwhitJanks,,Twitter for Android,0,5,15,0
6580,2020-07-21 00:50:06,1285376470546702337,False,RT @TNicolesWorld: Twitter is pissing me off today. If you’re not a healthcare professional or have profound experience/expertise with ment…,SusanaDee,,Twitter for iPhone,0,967,1098,2
6581,2020-07-21 00:49:58,1285376437562732544,False,RT @EdtheSock: #KanyeWest has mental illness and everyone supporting his delusional run for President and those media covering it for amuse…,MargaretLatrei1,Alberta,Twitter for Android,0,1361,1519,178
6582,2020-07-21 00:49:26,1285376301591785472,False,"RT @yamaneika: #KanyeWest crying doesn't disturb me, crying can be healing. Kanye West disrespecting a young black woman and attacking #Har…",_ashleemarieee,"Visalia, Ca ",Twitter for iPhone,0,225,261,24
6583,2020-07-21 00:49:24,1285376295413542913,False,"RT @BlackLeBatard: Man, I can’t stop laughing at #KanyeWest having this Bootleg ass Rally! Somebody get Eddie Kane Jr!!! #Kanye2020 https:/…",RalphWi79555557,,Twitter for iPhone,0,0,89,16
6584,2020-07-21 00:49:21,1285376283116023809,False,"RT @tiffanicvd: SAME ENERGY. 👀👀👀

#kanye #kanyewest #getout https://t.co/O4ZPsp4P6H",_AneleGee,South Africa 🇿🇦,Twitter Web App,0,722,1024,65
6585,2020-07-21 00:49:14,1285376254078836737,False,"#KanyeWest Tells Emotional Story Of Nearly Aborting First Child During A Campaign Appearance 
""I Almost Killed My D… https://t.co/KYoaLiAcBO",Kermit_Progress,,Twitter Web App,0,11012,11926,0
